Name,Date,Rate
Gyeongiroun Somun,2009,8.1
Scooby-Doo 2: Monsters Unleashed,2004,5.1
MILF,2018,4.7
Along Came Polly,2004,6.0
Pacific Rim: Uprising,2018,5.6
Robot Chicken,2018,7.7
Cars 2,2011,6.1
The Lost City of Z,2016,6.6
Child 44,2015,6.5
Paul,2011,7.0
The Beta Test,2021,6.9
RuPaul's Drag Race,2021,8.4
Hancock,2008,6.4
Hanna,2011,6.8
Nightbreed,1990,6.5
The Afterparty,1990,No Rate
State of Play,2009,7.1
Sexy Beasts,2009,4.6
Spawn,1997,5.2
Rebecca,1940,8.1
The Strangers: Prey at Night,2018,5.2
Gyakkyô burai Kaiji,2018,8.3
First Reformed,2017,7.1
Growing Pains,2017,6.6
Jay and Silent Bob Reboot,2019,5.7
The Darjeeling Limited,2007,7.2
The Giver,2014,6.5
The Lords of Salem,2012,5.2
The Snowman,2017,5.1
Marry Me,2022,No Rate
Riddick,2013,6.4
The Assassination of Jesse James by the Coward Robert Ford,2007,7.5
Honey Boy,2019,7.3
Nailed It!,2019,7.4
Violation,2020,5.3
Saw III,2006,6.2
Mob Psycho 100,2006,8.6
"Paris, Texas",1984,8.1
One Night in Miami...,2020,7.1
Penny Dreadful: City of Angels,2020,6.0
"Definitely, Maybe",2008,7.1
Say Anything...,1989,7.3
Soleil rouge,1971,6.9
Werk ohne Autor,2018,7.8
Criminal: UK,2018,7.6
Kin,2018,5.8
Funny Games,2007,6.6
Wild Mountain Thyme,2020,5.7
Rebel Without a Cause,1955,7.7
Blade,1955,No Rate
False Positive,2021,4.7
Seven Psychopaths,2012,7.2
Julie and the Phantoms,2012,8.5
Switched at Birth,2012,7.7
Too Hot to Handle,2012,4.6
Mary Queen of Scots,2018,6.3
Escape from Pretoria,2020,6.8
Blithe Spirit,2020,5.4
The Sting,1973,8.3
Psycho Goreman,2020,6.3
Hitch,2005,6.6
Feel Good,2005,7.5
Splice,2009,5.7
S.W.A.T.,2003,6.0
One Day at a Time,2003,8.2
Lifeforce,1985,6.2
The Last Witch Hunter,2015,6.0
Dive Club,2015,6.2
The Ruins,2008,5.9
Toy Story 2,1999,7.9
Ben-Hur,1959,8.1
Swim,2021,3.2
Dead Ringers,1988,7.3
Ocean's Thirteen,2007,6.9
Baegabondeu,2019,8.2
The Bodyguard,1992,6.3
Relic,2020,6.0
Cold Pursuit,2019,6.2
The Secret of My Success,1987,6.5
Lilo & Stitch,2002,7.3
Stoker,2013,6.8
Snow White and the Seven Dwarfs,1937,7.6
Rambo,2008,7.0
Prom Night,1980,5.4
All the Queen's Men,1980,5.3
The Bourne Legacy,2012,6.6
"Planes, Trains & Automobiles",1987,7.6
Gon-ji-am,2018,6.3
Body Double,1984,6.8
Girl Meets World,1984,7.1
Pumpkinhead,1988,6.2
The Avengers,1988,8.3
Friday the 13th Part VIII: Jason Takes Manhattan,1989,4.6
Spin City,1989,7.2
Life of Brian,1979,8.1
You Should Have Left,2020,5.4
Dawn of the Planet of the Apes,2014,7.6
Flashdance,1983,6.2
Mom's Got a Date with a Vampire,2000,5.9
Korea's Next Top Model,2000,No Rate
Superhero Movie,2008,4.6
The Facts of Life,2008,6.8
True Grit,1969,7.4
Witch Hunt,2021,4.3
Shakespeare in Love,1998,7.1
This Is England,2006,7.7
Scener ur ett äktenskap,1974,8.4
Samurai Jack,1974,8.5
Friday the 13th Part VII: The New Blood,1988,5.3
Masters of the Universe,1987,5.4
Songbird,2020,4.7
Lust och fägring stor,1995,6.9
Malevolent,2018,4.8
Hot Tub Time Machine,2010,6.4
Fruits Basket,2010,8.6
The 5th Wave,2016,5.2
Bill & Ted's Excellent Adventure,1989,7.0
JFK,1991,8.0
Dolor y gloria,2019,7.5
Epic Movie,2007,2.4
2 Guns,2013,6.7
The Texas Chainsaw Massacre 2,1986,5.6
Garden State,2004,7.4
Long Shot,2019,6.8
The Prince of Egypt,1998,7.1
EverAfter,1998,7.0
A Call to Spy,2019,6.6
Irresistible,2020,6.3
Uncle Buck,1989,7.0
Back to the Rafters,1989,7.1
Malcolm & Marie,2021,6.7
¿Quién Mató a Sara?,2021,6.4
Bimilui Soop,2021,8.5
Kingpin,1996,6.9
Meatballs,1979,6.2
The Iron Giant,1999,8.0
The Expendables 2,2012,6.6
National Lampoon's Van Wilder,2002,6.4
Gwimul,2002,8.2
Bedrag,2002,7.6
Captain Kronos: Vampire Hunter,1974,6.5
Scary Movie 4,2006,5.1
Crocodile Dundee,1986,6.6
Red Dwarf,1986,8.4
Popeye,1980,5.3
North Hollywood,2021,6.1
Return to Oz,1985,6.7
Locked In,2021,4.1
The Tourist,2010,6.0
Twin Peaks: Fire Walk with Me,1992,7.3
Spartacus,1960,7.9
Terminator Salvation,2009,6.5
Still Game,2009,8.8
American Made,2017,7.2
Frankenstein,1994,6.4
Free Fire,2016,6.4
Nowhere Special,2020,7.6
Underworld: Blood Wars,2016,5.8
Third Watch,2016,7.9
Valkyrie,2008,7.1
Wolf,1994,6.2
Long Story Short,2021,6.5
Crimson Tide,1995,7.3
Industry,1995,6.9
Valeria,1995,6.4
American Insurrection,2021,2.0
CSI: Immortality,2015,7.5
Scanners,1981,6.8
An Unfinished Life,2005,7.0
T2 Trainspotting,2017,7.2
Somebody Up There Likes Me,1956,7.5
Fallen,1998,7.0
Best in Show,2000,7.5
Midnight Run,1988,7.5
The Farewell,2019,7.6
Ronin,1998,7.3
Ancient Aliens,1998,7.2
George of the Jungle,1997,5.5
Collateral Beauty,2016,6.8
17 Again,2009,6.4
On Becoming a God in Central Florida,2019,7.2
Flag Day,2021,4.7
Mistresses,2021,7.1
Killer Klowns from Outer Space,1988,6.2
Escape Plan: The Extractors,2019,4.4
Freaky Friday,2003,6.2
Catastrophe,2003,8.2
Debris,2021,6.5
Power Book IV: Force,2021,No Rate
Anaconda,1997,4.8
The Inspector Lynley Mysteries,1997,7.4
Horns,2013,6.5
The Spiderwick Chronicles,2008,6.5
The Virtuoso,2021,4.9
Diff'rent Strokes,2021,6.6
Avenue 5,2021,6.6
Cat's Eye,1985,6.3
Rules of Engagement,1985,7.3
Night at the Museum: Secret of the Tomb,2014,6.2
Return to the Blue Lagoon,1991,5.2
The Protector,1991,6.6
Jaws 3-D,1983,3.7
Dick Tracy,1990,6.1
The Man from Snowy River,1982,7.3
The House of the Devil,2009,6.4
Lost Highway,1997,7.6
Tayna pechati drakona,2019,4.7
Peppa Pig,2019,6.2
The Dressmaker,2015,7.1
Finding You,2021,6.1
The Burning,1981,6.4
Sinister 2,2015,5.3
Weekend at Bernie's,1989,6.4
È stata la mano di Dio,2021,7.3
Mud,2012,7.4
La pianiste,2001,7.5
Smokey and the Bandit,1977,7.0
Dante's Peak,1997,6.0
"Doogie Howser, M.D.",1997,6.5
Strange But True,2019,5.9
Yes Day,2021,5.7
I Spit on Your Grave: Deja Vu,2019,2.3
The Jungle Book,1967,7.6
Smokin' Aces,2006,6.7
Mannequin,1987,5.9
Treasure Planet,2002,7.2
Gokushufudo,2002,7.3
Blues Brothers 2000,1998,4.9
Easy Rider,1969,7.3
Miranda,1969,8.2
The Ridiculous 6,2015,4.8
Shrek Forever After,2010,6.3
Heavenly Creatures,1994,7.3
The Brothers Grimm,2005,5.9
Olympus Has Fallen,2013,6.5
From Dusk Till Dawn: The Series,2013,6.9
Nurse Jackie,2013,7.7
The Little Vampire,2000,5.8
Rounders,1998,7.3
The Girl Who Got Away,2021,5.7
Sudden Impact,1983,6.6
The Boy Next Door,2015,4.7
The Lego Batman Movie,2017,7.3
Nanny McPhee,2005,6.6
Seulgiroun Euisasaenghal,2005,8.8
Deadly Cuts,2021,7.2
Liar,2021,7.1
Tra(sgre)dire,2000,5.5
B Positive,2000,6.0
Roma città aperta,1945,8.1
Swingers,1996,7.2
Dancing with the Stars,1996,4.7
Las Vegas,1996,7.4
The Counselor,2013,5.3
Velvet,2013,8.1
Push,2009,6.1
The Dead Center,2018,5.8
Angel Heart,1987,7.3
Jurassic World: Camp Cretaceous,1987,7.6
Z-O-M-B-I-E-S,2018,6.2
Rock of Ages,2012,5.9
Ella Enchanted,2004,6.3
Letters to Juliet,2010,6.5
Nymphomaniac: Vol. II,2013,6.7
Heavy Metal 2000,2000,5.4
Timeline,2003,5.7
The Vicar of Dibley,2003,8.0
Petite maman,2021,7.3
Great White,2021,4.1
Motherland,2021,7.8
Youth,2015,7.3
Annie Hall,1977,8.0
Red Eye,2005,6.5
Dangerous Liaisons,1988,7.6
Spider-Man 4: Fan Film,2021,No Rate
Ride Along,2014,6.2
The Silencing,2020,6.2
After.Life,2009,5.9
Queen & Slim,2019,7.1
Central Intelligence,2016,6.3
Cat People,1942,7.3
All My Children,1942,6.6
Grandma's Boy,2006,7.0
The Vow,2012,6.8
St. Elsewhere,2012,7.9
Hunter Hunter,2020,6.4
Algoissjiman,2021,7.3
The Man in the Moon,1991,7.3
Salvation,1991,7.0
The Kid Detective,2020,7.0
CHiPs,2020,6.4
Happy Death Day 2U,2019,6.2
El orfanato,2007,7.4
Salt,2010,6.4
Moxie,2021,6.7
Tin Star,2021,7.3
Gandhi,1982,8.0
Naked and Afraid of Love,1982,3.1
"Sex, Lies, and Videotape",1989,7.2
Yes Man,2008,6.8
Star Trek: Nemesis,2002,6.4
The Crying Game,1992,7.3
Toy Boy,1992,6.4
Maze Runner: The Scorch Trials,2015,6.3
Network,1976,8.1
The First Purge,2018,5.2
The Collector,2009,6.4
13 Ghosts,1960,6.1
Star Trek: Strange New Worlds,1960,No Rate
The Survivalist,2015,6.4
Rookie Blue,2015,7.7
Open Range,2003,7.4
Black Christmas,2019,3.4
The Knick,2019,8.5
The Highwaymen,2019,6.9
Patriot,2019,8.3
The Good Shepherd,2006,6.7
Home,2015,6.6
Our Girl,2015,7.7
The Gambler,2014,6.1
The Innocents,1961,7.8
Seeking a Friend for the End of the World,2012,6.7
Nocturne,2020,5.7
Cloudy with a Chance of Meatballs,2009,6.9
In the Tall Grass,2019,5.4
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3
Never Rarely Sometimes Always,2020,7.4
American Mary,2012,6.3
We Were Soldiers,2002,7.2
The Grudge,2020,4.3
The Fundamentals of Caring,2016,7.3
Newness,2017,6.3
Dreamcatcher,2003,5.5
Tarzan,1999,7.3
Don't Tell Mom the Babysitter's Dead,1991,6.3
The Man from Earth,2007,7.9
The Judge,2014,7.4
The Imaginarium of Doctor Parnassus,2009,6.8
The Chronicles of Narnia: Prince Caspian,2008,6.5
The Little Girl Who Lives Down the Lane,1976,7.0
Billy Elliot,2000,7.7
Carriers,2009,6.0
Red Riding Hood,2011,5.5
According to Jim,2011,6.4
Rurôni Kenshin: Sai shûshô - The Beginning,2021,7.5
Prozac Nation,2001,6.3
Finding Dory,2016,7.3
Society,1989,6.5
Kings,2017,5.1
White House Down,2013,6.3
Little Women,1949,7.3
On the Basis of Sex,2018,7.1
Ms. Marvel,2018,No Rate
Midnight Cowboy,1969,7.8
Întregalde,2021,7.2
Rare Beasts,2019,5.6
Whip It,2009,6.9
Tales of Halloween,2015,5.5
Breathe,2017,7.2
Brimstone,2016,7.1
What I Like About You,2016,6.6
The Time Machine,2002,6.0
Perfect,1985,4.6
Il commissario Montalbano,1985,8.3
Only the Brave,2017,7.6
Margin Call,2011,7.1
The Thundermans,2011,5.8
Star Trek II: The Wrath of Khan,1982,7.7
The General's Daughter,1999,6.4
Philadelphia,1993,7.7
Slender Man,2018,3.2
Ghost Rider: Spirit of Vengeance,2011,4.3
Gypsy,2017,6.8
Dead Silence,2007,6.2
Rudy,1993,7.5
A Fish Called Wanda,1988,7.5
Lord of War,2005,7.6
Mask,1985,7.2
Alex Rider,1985,7.6
The Quick and the Dead,1995,6.4
Never Been Kissed,1999,6.1
Miss Congeniality,2000,6.3
From Hell,2001,6.8
The Poughkeepsie Tapes,2007,6.0
Big Love,2007,7.6
Belle,2013,7.3
Sliders,2013,7.4
The Beverly Hillbillies,1993,5.0
Boxing Day,2021,No Rate
Mike & Molly,2021,6.4
Hot in Cleveland,2021,7.3
Melissa & Joey,2021,7.0
Designing Women,2021,7.1
"Yes, God, Yes",2019,6.1
Qismat 2,2021,7.5
'Allo 'Allo!,2021,8.3
Monsterland,2021,5.6
Wander,2020,4.9
L'amica geniale,2020,8.6
Whiskey Cavalier,2019,7.1
The Professor and the Madman,2019,7.3
Land,2021,6.6
Majo no takkyûbin,1989,7.9
Alice Through the Looking Glass,2016,6.2
Flatliners,1990,6.6
Pitch Black,2000,7.1
Devil,2010,6.2
The Last Detective,2010,7.7
Friends: The Reunion,2021,8.1
R.I.P.D.,2013,5.6
The Hangover Part III,2013,5.8
Deadly Class,2013,7.6
Body Heat,1981,7.4
Wild at Heart,1990,7.2
The Darkest Hour,2011,4.9
Sex Drive,2008,6.5
Wu Assassins,2019,6.4
Hellraiser III: Hell on Earth,1992,5.5
Teen Titans,1992,7.9
Broad City,1992,8.4
Disenchanted,2022,No Rate
Mike and Dave Need Wedding Dates,2016,6.0
The Hunchback of Notre Dame,1996,7.0
Enemy at the Gates,2001,7.6
Accepted,2006,6.4
McMafia,2006,7.7
The Exorcism of Emily Rose,2005,6.7
The Awakening,2011,6.5
Clerks,1994,7.7
Bad Boys II,2003,6.6
The Croods: Family Tree,2003,7.3
Black Sunday,1977,6.8
IO,2019,4.7
Deadpool 3,2019,No Rate
Rescue Me,2019,8.3
The Bridge,2019,7.6
The Bourne Ultimatum,2007,8.0
Romy and Michele's High School Reunion,1997,6.2
While You Were Sleeping,1995,6.7
The Newsreader,1995,7.6
Every Which Way but Loose,1978,6.3
Macbeth,2015,6.6
Tumbbad,2018,8.3
Alone in the Dark,1982,6.1
Westworld,1973,7.0
In the Cut,2003,5.3
Keeping Faith,2003,7.1
L.A. Law,2003,7.0
Escape Plan,2013,6.7
Sleeping with the Enemy,1991,6.3
Messiah,2020,7.6
Deep Rising,1998,6.1
Day of the Dead,1985,7.1
Your Place or Mine,1985,No Rate
22 Jump Street,2014,7.0
Doctor Zhivago,1965,8.0
Terror Train,1980,5.8
Code 404,1980,6.3
Extinction,2018,5.8
The Last Picture Show,1971,8.0
Skam,1971,8.6
The Insider,1999,7.8
Kodachrome,2017,6.8
The Dead Zone,1983,7.2
Tribes of Europa,1983,6.8
What Lies Beneath,2000,6.6
The Hate U Give,2018,7.5
Pale Rider,1985,7.3
The Last Black Man in San Francisco,2019,7.3
Distancia de rescate,2021,5.1
The Wrestler,2008,7.9
12 Strong,2018,6.6
Always Be My Maybe,2019,6.8
Magic Mike XXL,2015,5.6
Attack the Block,2011,6.7
Kung Fu,2011,5.3
Inheritance,2020,5.5
Deadly Illusions,2021,3.7
Horrible Bosses 2,2014,6.3
The Fairly OddParents,2014,7.2
Kara Sevda,2014,7.3
Yumieui Sepodeul,2014,8.9
The Conversation,1974,7.8
Star Trek: The Motion Picture,1979,6.4
Funny Games,1997,7.6
Jungle,2017,6.7
Poltergeist,2015,4.9
Blair Witch,2016,5.0
Gwendoline,1984,5.3
Bride Wars,2009,5.5
I Dream of Jeannie,2009,7.4
La Strada,1954,8.0
Beforeigners,1954,7.8
How to Train Your Dragon: The Hidden World,2019,7.5
I Love Lucy,2019,8.4
It's a Mad Mad Mad Mad World,1963,7.5
All the Money in the World,2017,6.8
Klaus,2019,8.2
Heavy Metal,1981,6.7
The Wrong Missy,2020,5.7
Fences,2016,7.2
Warrior Queen,1987,3.3
Zombie Strippers!,2008,4.1
Year One,2009,4.9
Little Shop of Horrors,2009,No Rate
Observe and Report,2009,5.8
Taxi,2004,4.5
Species II,1998,4.4
Shigatsu wa kimi no uso,1998,8.6
Riviera,1998,6.7
Paddington,2014,7.3
The Clovehitch Killer,2018,6.6
Kiseijû: Sei no kakuritsu,2018,8.3
Breach,2020,3.0
Do lok tin si,1995,7.7
Buffalo '66,1998,7.5
A Room with a View,1985,7.3
The Rocketeer,1991,6.5
Safe Haven,2013,6.7
Cool Hand Luke,1967,8.1
The Terminal Man,1974,5.7
This Way Up,1974,7.8
The Big Chill,1983,7.2
Curse of Chucky,2013,5.6
RoboCop,2014,6.1
Jack Whitehall: Travels with My Father,2014,7.6
Serenity,2019,5.4
Come from Away,2021,8.8
Neighbors,2014,6.3
The Rhythm Section,2020,5.4
DCI Banks,2020,7.6
The Lone Ranger,2013,6.4
Yeoshingangrim,2013,8.1
Speed Racer,2008,6.0
The Beach Bum,2019,5.5
American Pie 2,2001,6.4
Agatha Raisin,2001,7.3
Battlestar Galactica,2001,7.2
Y: 1883,2001,No Rate
Sesame Street,2001,8.1
Episodes,2001,7.8
Above Suspicion,2019,5.6
Killer Joe,2011,6.7
"Legally Blonde 2: Red, White & Blonde",2003,4.8
DC League of Super-Pets,2022,No Rate
King Kong,1976,5.9
G.I. Jane,1997,6.0
The Fountain,2006,7.2
Dinner for Schmucks,2010,5.9
Mortal Kombat Legends: Battle of the Realms,2021,6.6
The Return of the Texas Chainsaw Massacre,1994,3.3
Madeo,2009,7.8
Get Shorty,1995,6.9
The Flower of Evil,2020,8.7
I Am Mother,2019,6.7
Den 12. mann,2017,7.4
Staten Island Summer,2015,5.6
V/H/S Viral,2014,4.2
Little Monsters,1989,6.1
Fun Size,2012,5.4
Bottle Rocket,1996,7.0
Zathura: A Space Adventure,2005,6.2
Electric Dreams,2005,7.3
Picture of Beauty,2017,3.4
Hell's Kitchen,2017,7.1
Escape Room,2017,4.2
Everybody Hates Chris,2017,7.4
Menace II Society,1993,7.5
Hachi: A Dog's Tale,2009,8.1
L'amant,1992,6.9
Dalziel and Pascoe,1992,7.3
The 13th Warrior,1999,6.6
The Man in the Iron Mask,1998,6.5
Ai no korîda,1976,6.6
En kongelig affære,2012,7.5
Psycho II,1983,6.5
Dragon Ball: Doragon bôru,1983,8.5
Stuart Little,1999,5.9
Rocky III,1982,6.8
Super Troopers,2001,7.1
Republic of Doyle,2001,7.4
City of Lies,2018,6.5
Team America: World Police,2004,7.2
O Menino que Matou Meus Pais,2021,6.2
Gamer,2009,5.8
Chronicle,2012,7.0
Dark Angel,2012,7.4
Exorcist: The Beginning,2004,5.1
The Room,2019,6.0
What About Bob?,1991,7.0
A Million Little Pieces,2018,6.2
Remember Me,2010,7.1
A Place to Call Home,2010,8.3
Leonardo,2010,7.2
Endless Love,2014,6.3
Neighbours,2014,5.4
Ip Man,2008,8.0
The Owners,2020,4.9
The Three Musketeers,1993,6.4
Monte Carlo,2011,5.8
eXistenZ,1999,6.8
Vortex,2021,7.4
The Omen,2006,5.5
Big Shot,2006,7.5
Assault on Precinct 13,1976,7.4
21 Grams,2003,7.6
Seppuku,1962,8.6
The BFG,2016,6.4
Vampire Academy,2014,5.5
The Crucible,1996,6.8
Click,2006,6.4
All the President's Men,1976,8.0
Boîte noire,2021,7.4
Twins,1988,6.1
The Invisible Man,1933,7.7
Between Earth and Sky,2018,5.8
Lost in Space,1998,5.2
Cheaper by the Dozen,2003,5.9
The Magnificent Seven,1960,7.7
Books of Blood,2020,5.6
Wild Child,2008,6.1
Kung Fury: The Movie,2022,No Rate
Shtisel,2022,8.6
The Net,1995,5.9
The Bad and the Beautiful,1952,7.8
Trance,2013,6.9
Life Itself,2018,6.9
Believe Me: The Abduction of Lisa McVey,2018,7.2
Bite,2015,4.9
Primal,2015,8.7
Jiok,2015,6.8
The Saint,1997,6.2
Being John Malkovich,1999,7.7
The Host,2013,5.9
Tae-yang-eui hoo-ye,2016,8.3
The Illusionist,2006,7.6
Adaptation.,2002,7.7
A Most Wanted Man,2014,6.8
Home Alone 2: Lost in New York,1992,6.8
The Musketeers,1992,7.8
Some Kind of Wonderful,1987,7.1
Ghosts of Mississippi,1996,6.7
All Rise,1996,6.7
Solace,2015,6.4
Cocoon,1985,6.7
The Venture Bros.,1985,8.5
"Double, Double Toil and Trouble",1993,5.9
The Watch,1993,5.3
August: Osage County,2013,7.2
Romaenseuneun Byulchaekboorok,2019,8.1
Love Advent,2019,4.1
The Client,1994,6.8
Glory,1989,7.8
SGU Stargate Universe,1989,7.6
Polytechnique,2009,7.2
Haute tension,2003,6.8
Insurgent,2015,6.2
Bojwagwan,2015,7.9
The Spirit,2008,4.8
Krull,1983,6.1
The Apartment,1960,8.3
The Six Million Dollar Man,1960,7.1
The Island of Dr. Moreau,1996,4.6
Royal Pains,1996,7.1
Constantine,1996,7.5
Stripes,1981,6.9
Anon,2018,6.1
The Lorax,2012,6.4
The Report,2019,7.2
True History of the Kelly Gang,2019,6.0
Movin' with Nancy,1967,7.5
Hard Candy,2005,7.1
Spontaneous,2020,6.5
A Star Is Born,1976,6.1
The White House Plumbers,1976,No Rate
The Bourne Supremacy,2004,7.7
The Thomas Crown Affair,1999,6.9
No Escape,2015,6.8
Highlander,2015,7.2
Grown-ish,2015,6.3
Paterson,2016,7.4
The Heat,2013,6.6
Escape from L.A.,1996,5.7
The Obscure Life of the Grand Duke of Corsica,2021,4.8
The Words,2012,7.0
Spy Kids 2: Island of Lost Dreams,2002,5.2
Muhtesem Yüzyil,2002,6.7
Serpico,1973,7.7
Out of the Furnace,2013,6.8
Call Me Kat,2013,5.1
Doom,2005,5.2
Songwriter,1984,6.3
The Lair of the White Worm,1988,5.9
Blue Lagoon: The Awakening,2012,5.5
Dug Days,2012,8.3
Up the Junction,1968,6.9
Unfriended,2014,5.5
À bout de souffle,1960,7.8
The Split,1960,7.7
Penguin Bloom,2020,6.8
Jeune et jolie,2013,6.7
You Don't Mess with the Zohan,2008,5.5
Mieruko-chan,2008,7.4
The Fugitive,2008,8.1
The Human Centipede III (Final Sequence),2015,2.7
The Survivor,2021,7.4
Dream Horse,2020,6.9
Ted 2,2015,6.3
Pan,2015,5.7
Rat Race,2001,6.4
Waiting for the Barbarians,2019,5.9
The Little Hours,2017,5.8
"Auf Wiedersehen, Pet",2017,8.4
Blast from the Past,1999,6.6
Liar Game,1999,8.0
The Pact,1999,6.8
The Hours,2002,7.5
The Woman in Black,2012,6.4
Erkenci Kus,2012,7.4
The Black Book,2021,3.3
The House Bunny,2008,5.5
Intelligence,2008,6.2
UFO,2008,7.9
Trial by Fire,2018,7.1
Swordfish,2001,6.5
The Endless,2017,6.5
The Other Woman,2014,6.0
The Night Shift,2014,7.4
Grizzly II: The Predator,2020,3.2
Deception,2018,7.5
Leave No Trace,2018,7.2
WolfWalkers,2020,8.1
The Machine,2020,No Rate
Platinum End,2020,8.3
The Suite Life of Zack & Cody,2020,6.6
Ying xiong,2002,7.9
Once Bitten,1985,5.5
The Nest,2020,6.3
Miss Fisher's Murder Mysteries,2020,8.3
Shaft,2019,6.4
"Hail, Caesar!",2016,6.3
The Exorcist,2023,No Rate
Jonathan Creek,2023,8.1
"Me, Myself & Irene",2000,6.6
A River Runs Through It,1992,7.2
Villains,2019,6.2
Foxcatcher,2014,7.0
Flatliners,2017,5.2
Drake & Josh,2017,7.7
Glengarry Glen Ross,1992,7.7
Becky,2020,5.9
Adrift,2018,6.6
Destroyer,2018,6.2
Chappelle's Show,2018,8.7
In the Shadow of the Moon,2019,6.2
Real World/Road Rules Challenge,2019,7.7
Alter Ego,2019,3.3
Cinderella Man,2005,8.0
Asteroid City,2022,No Rate
Alone,2022,8.4
Undone,2022,8.2
Project Blue Book,2022,7.7
Starsky and Hutch,2022,7.0
Tales of the Unexpected,2022,7.7
Sputnik,2020,6.4
Tea and Sympathy,1956,7.3
Diet of Sex,2014,4.6
Dark Skies,2013,6.3
Argylle,2022,No Rate
Bloody Hell,2020,6.6
Cat People,1982,6.2
The Purge: Election Year,2016,6.0
Despicable Me 3,2017,6.3
Nurse 3-D,2013,4.5
Mou gaan dou,2002,8.0
The Break-Up,2006,5.8
The Mighty Ducks: Game Changers,2006,7.5
Bugsy Malone,1976,6.8
Cyst,2020,4.5
To the Lake,2019,7.3
Touched by an Angel,2019,6.0
Durante la tormenta,2018,7.4
High Noon,1952,8.0
Joey,1952,6.0
The Benchwarmers,2006,5.5
The Other Boleyn Girl,2008,6.7
Penteuhauseu,2008,8.1
Green Acres,2008,7.2
Dreamland,2019,5.8
The Golden Child,1986,6.0
It Had to Be You,2000,5.7
Secondhand Lions,2003,7.5
Firebird,2021,7.8
The Dragon Prince,2021,8.4
Allegiant,2016,5.7
Cam,2018,5.9
Rush Hour 3,2007,6.2
Patriot Games,1992,6.9
Point Break,2015,5.3
Water,1985,6.1
Animal Kingdom,2010,7.3
The Taking,2014,6.0
The Bad Guys,2022,No Rate
Judge Dredd,1995,5.6
Sin-gwa ham-kke: Jwi-wa beol,2017,7.3
Bull Durham,1988,7.1
Blue's Clues,1988,6.9
Dharma & Greg,1988,6.3
Ophelia,2018,6.6
Lars and the Real Girl,2007,7.3
The Skeleton Key,2005,6.5
The Perfection,2018,6.2
I Dream Too Much,1935,5.4
Frances Ha,2012,7.5
Sin nombre,2009,7.6
Seulgirowun Gamppangsaenghwal,2009,8.4
Boys Don't Cry,1999,7.5
Between Two Ferns: The Movie,2019,6.1
Joe Dirt,2001,6.0
Now and Then,1995,6.8
The Transporter,2002,6.8
The Wolf of Snow Hollow,2020,6.2
Taeksi woonjunsa,2017,7.9
Outside the Wire,2021,5.4
Ran,1985,8.2
Disaster Movie,2008,1.9
Surge,2020,6.2
Hot Shots!,1991,6.8
Waterloo Road,1991,7.2
Greek,1991,7.5
Trolls,2016,6.5
Der Name der Rose,1986,7.7
Short Circuit,1986,6.7
The Proposition,2005,7.3
Doomsday,2008,5.9
Song to Song,2017,5.7
Dragged Across Concrete,2018,6.9
Get Smart,2008,6.5
The Long Kiss Goodnight,1996,6.8
Spinning Out,2020,7.6
Save Me,2020,7.7
The Republic of Sarah,2021,5.6
Cocktail,1988,5.9
10 Years,2011,6.1
Scott & Bailey,2011,8.0
House at the End of the Street,2012,5.6
"Luchshe, chem lyudi",2012,7.4
Twist,2021,4.1
Raven's Home,2021,7.3
Young Guns,1988,6.9
Yoga Hosers,2016,4.3
The Postman,1997,6.1
Shin Evangelion Gekijôban,2021,8.1
Dumbo,2019,6.3
Posledniy bogatyr. Koren' Zla,2021,5.9
Step Up,2006,6.5
World Trade Center,2006,5.9
Cocomelon,2006,4.5
Seventh Son,2014,5.5
Failure to Launch,2006,5.6
Out of Sight,1998,7.0
Small Soldiers,1998,6.2
Work in Progress,1998,7.2
The Glass Castle,2017,7.1
Revolver,2005,6.4
Evan Almighty,2007,5.4
Cabin Fever,2002,5.6
In Plain Sight,2002,7.3
37°2 le matin,1986,7.4
First Cow,2019,7.1
The Brown Bunny,2003,5.0
Snakes on a Plane,2006,5.4
The Bridges of Madison County,1995,7.6
Can't Hardly Wait,1998,6.5
Get Shorty,1998,8.2
Halloween Wars,1998,7.8
My Own Private Idaho,1991,7.0
The Laundromat,2019,6.3
Homicide: Life on the Street,2019,8.6
Taken 2,2012,6.3
Amores perros,2000,8.1
Entrapment,1999,6.3
A Different World,1999,6.9
Taps,1981,6.8
Emmerdale Farm,1981,4.8
Meet the Spartans,2008,2.8
Trying,2008,7.7
Giri/Haji,2019,7.9
Staged,2019,8.6
Pocahontas,1995,6.7
Ci sha xiao shuo jia,2021,6.2
A Hidden Life,2019,7.4
The Ward,2010,5.6
Here Today,2021,6.5
Cujo,1983,6.1
The Searchers,1956,7.9
Burden of Truth,1956,7.3
Underworld: Evolution,2006,6.7
Minions: The Rise of Gru,2022,No Rate
The Long Call,2022,No Rate
This Is Where I Leave You,2014,6.6
Superhost,2021,5.8
Fatale,2020,5.4
Braqueurs,2015,6.3
Generation,2021,6.8
Power Rangers: Dino Fury,2021,6.8
Air Force One,1997,6.5
El mariachi,1992,6.9
Shazam! Fury of the Gods,2023,No Rate
Locked Down,2021,5.2
47 Meters Down,2017,5.7
After Earth,2013,4.8
13 Minutes (II),2021,No Rate
Night at the Museum: Battle of the Smithsonian,2009,6.0
